5;1;-5;-3;-2;-2;1;3;0
9;1;0;1;1;0;2;4;0
4;-8;-2;-2;-2;-4;-3;0;0
12;1;0;-1;1;0;2;3;0
-1;-2;3;2;1;0;-2;-1;0
-8;-4;-4;-3;-2;0;-2;-1;0
0;6;2;0;-1;0;2;8;0
-4;-5;-4;-2;-1;-2;0;4;0
21;9;4;1;-2;-2;-1;-1;0
-33;-9;-4;-2;-4;-2;-3;3;0
-8;3;4;0;0;1;-3;-10;0
-1;-4;-3;0;0;0;-1;-4;0
-12;1;0;-2;-1;-3;0;7;0
11;2;1;1;0;0;3;3;0
5;-3;-2;-4;-3;-1;2;12;0
-15;-4;1;0;-2;-3;-2;0;0
9;-3;-4;0;2;2;0;0;0
27;6;1;1;0;2;0;5;0
-11;-5;-2;-1;-1;-1;-2;-1;0
15;2;-2;-2;0;-1;0;7;0
-1;2;4;2;-1;-1;-1;-4;0
6;5;3;1;1;1;3;0;0
-26;-3;-1;-3;-1;-3;-4;-7;0
-1;-3;1;-3;-3;0;0;-2;0
-3;-3;-5;-4;-3;-1;0;-3;0
5;-1;3;2;4;2;-4;-6;0
-43;-9;-3;-4;-5;-2;-1;-25;0
3;-1;-4;-2;0;0;0;1;0
2;-5;-1;-1;-2;-2;-2;2;0
11;4;0;1;1;1;0;3;0
19;5;-3;2;2;2;-2;1;0
-9;1;5;0;-2;0;-1;-1;0
-10;-7;-5;-2;-1;-3;-2;-8;0
-4;-3;-2;-3;-2;-2;-1;-2;0
9;-3;-1;2;1;0;1;3;0
7;2;0;2;-1;1;-2;-11;0
27;5;0;-1;1;2;2;4;0
-24;-10;-1;-2;-3;-5;-2;7;0
4;-3;0;0;-1;-1;1;3;0
14;1;2;0;0;2;2;6;0
2;1;-3;0;0;-1;0;-2;0
5;1;-2;-2;0;0;0;-2;0
-15;-2;-5;-4;-1;-2;-3;-5;0
-15;-4;-3;0;1;-3;-3;-1;0
-9;-1;-1;0;0;0;-1;2;0
-17;-4;-4;-4;-4;-2;2;1;0
24;1;-1;-1;-1;1;0;7;0
-1;3;-1;1;0;-1;0;4;0
5;1;-2;-2;-2;0;1;3;0
5;-4;-3;-1;0;-1;-3;-2;0
9;0;1;0;-1;-2;0;3;0
-6;0;-1;-1;0;-2;0;1;0
1;-8;-1;-2;-4;-4;-7;-13;0
-20;-2;-4;-1;-2;-1;-2;-3;0
-54;-9;-4;-4;-4;-4;-4;-8;0
1;-2;-2;1;-1;-2;0;-1;0
-5;2;-1;-1;1;-3;-1;-1;0
3;1;0;0;-1;0;-1;-5;0
16;2;0;1;-1;1;0;8;0
-1;-3;-4;-1;-1;1;-2;-3;0
-11;2;2;-1;-1;0;-1;-8;0
12;1;1;0;1;0;-1;-5;0
-4;2;3;2;-1;-1;0;-1;0
-3;1;0;1;-1;0;-1;0;0
-1;-1;0;0;3;1;-2;-2;0
-12;5;1;1;2;0;0;3;0
-2;7;0;0;1;1;5;-4;0
-15;-8;-4;-2;0;-2;1;-8;0
0;-6;-3;-2;-2;-2;0;1;0
13;1;-1;0;-1;-1;1;5;0
-22;-3;0;-2;-1;-2;-2;-2;0
4;3;-1;2;-1;1;-1;-1;0
-5;-5;0;1;0;0;0;-1;0
-4;-4;-5;-2;-2;-1;-4;-7;0
17;8;3;0;0;0;-2;-5;0
-2;-3;-3;-5;-2;-2;-3;-3;0
-8;-1;-1;0;-1;0;0;2;0
3;-1;3;1;3;-1;-5;-16;0
-20;-5;-5;-6;-5;-2;-3;-17;0
2;1;0;-2;-2;0;1;5;0
13;2;0;0;-2;2;4;6;0
2;0;-1;-4;-2;-2;1;5;0
18;-3;0;2;1;1;0;10;0
-44;-9;-2;-2;-3;-4;-4;1;0
-17;-3;0;-2;0;0;-1;-6;0
2;0;1;0;-2;0;1;13;0
-9;-7;-3;-1;1;-1;-3;-7;0
-45;-2;0;1;-2;-2;-3;-11;0
25;7;4;3;1;0;-1;8;0
-3;1;0;-1;-1;-1;0;2;0
13;-3;2;1;-1;1;-1;5;0
18;-3;-4;0;1;-1;-1;-1;0
-1;1;-3;-3;-2;-1;-1;-2;0
5;1;0;1;-1;-1;0;-5;0
6;1;-1;-2;-1;-1;2;11;0
23;2;0;0;2;2;0;3;0
-29;-4;-4;-2;-3;-4;-5;-16;0
-1;-4;0;0;-3;-2;-2;-5;0
12;5;1;2;3;3;4;6;0
17;0;0;-2;-2;-2;1;2;0
7;-1;1;-2;0;-1;0;2;0
2;3;0;3;1;2;0;2;0
17;4;2;1;0;-1;-1;1;0
-16;-3;-2;1;-3;-3;-4;-7;0
0;1;1;-1;-2;-2;0;-2;0
5;-2;-4;-3;-2;-3;-1;5;0
-6;-6;-4;-3;-3;-1;-3;-6;0
11;-2;0;-1;-3;-2;-3;-10;0
-5;-4;-4;-1;0;-1;-1;5;0
2;-4;-3;-4;-1;-2;0;3;0
-33;-3;-4;-4;-4;-3;-5;-9;0
6;4;1;2;1;3;2;0;0
-6;-10;-5;-2;-3;-4;-4;-5;0
-5;-1;-2;-2;0;-1;0;-9;0
3;0;1;3;-1;-3;-2;3;0
25;2;3;0;1;0;3;7;0
-16;-3;-3;-4;-1;-2;5;19;0
2;-1;-1;2;-1;2;-1;3;0
11;-1;-3;-1;1;0;-1;-2;0
3;-1;-2;-3;-1;0;-2;2;0
2;2;3;0;0;1;-2;-9;0
6;0;2;0;0;1;2;5;0
-5;-5;-4;-1;-1;-3;-2;-8;0
5;-1;-5;-2;0;-1;-3;-11;0
-19;-8;-2;-2;-4;-3;-6;-13;0
-3;0;-2;-1;-1;-1;-1;1;0
11;-2;1;-1;-2;0;0;2;0
11;5;4;-1;2;0;0;8;0
7;-2;-3;3;1;0;0;0;0
-36;-5;-3;-2;-1;-2;-2;-12;0
3;-2;-1;1;-2;-1;-1;1;0
-8;-2;-1;0;-1;-2;1;1;0
6;8;3;1;1;2;1;2;0
1;1;1;0;-2;-2;-2;0;0
2;2;1;0;1;0;-1;2;0
-10;-2;0;-1;-1;-3;1;-2;0
11;-1;-1;1;2;2;0;2;0
14;2;-1;1;0;-1;-1;2;0
4;-4;-2;-3;-2;-2;3;10;0
-1;1;1;0;-1;-2;-2;-1;0
4;-1;0;-1;0;0;0;3;0
-5;-2;-3;-4;-2;-1;-1;0;0
3;5;3;0;-1;-1;-1;0;0
-15;-2;-2;-2;1;1;-1;-3;0
23;-2;0;-1;-1;-1;-2;-8;0
0;-2;-3;-3;-3;0;0;-8;0
3;2;-2;-1;0;1;2;-1;0
-28;-3;-2;-1;-2;-3;-2;-9;0
7;4;2;1;-1;0;1;3;0
6;-2;2;1;-1;1;1;1;0
-3;-4;-1;-2;-2;-3;-2;-6;0
4;-2;2;0;-3;-3;-3;-2;0
-6;1;-1;1;0;0;0;1;0
-6;-7;-1;0;-1;-2;-1;-2;0
-9;-2;-2;-1;0;-1;-1;3;0
8;4;1;0;0;0;-3;-7;0
3;-4;-4;-3;-3;-4;-5;-3;0
-7;2;1;0;-1;0;0;-2;0
20;2;-1;1;-1;-2;-1;2;0
2;-1;-4;-2;-1;0;2;6;0
-10;-4;-2;-2;-2;0;0;2;0
4;1;0;0;1;-2;0;3;0
-3;-3;-3;1;-1;-2;-2;-3;0
14;-2;0;1;1;-1;0;2;0
-35;3;3;-2;-1;-2;-2;-14;0
-12;-4;-5;-4;-3;-2;-2;-8;0
-28;-1;1;-2;-2;-1;1;-2;0
9;-2;-4;-2;-2;0;2;5;0
4;-2;-5;-2;-1;0;0;-5;0
16;-3;1;-2;-5;-3;-7;-6;0
-5;0;-3;-2;0;-2;-1;-5;0
5;-1;1;2;-2;1;-2;-1;0
-13;-3;1;2;-2;0;0;7;0
-24;-2;-1;-1;0;-1;1;4;0
2;-3;0;2;0;-2;-1;0;0
19;4;0;1;-1;-1;1;11;0
12;2;-2;-1;0;0;1;7;0
5;0;-3;0;-1;-1;-2;0;0
37;5;2;2;0;1;4;7;0
-10;-2;-4;-2;-1;-1;1;-1;0
3;0;-3;1;1;0;0;-2;0
-6;6;6;1;-1;2;5;19;0
6;-3;2;-3;0;-1;1;-1;0
-5;-1;-2;0;1;1;1;-2;0
-2;-4;-2;-1;-3;-2;-1;-2;0
9;4;-1;0;3;0;0;0;0
-14;-2;1;-2;1;-1;-4;-2;0
3;1;2;-1;0;-1;0;4;0
-16;2;1;0;1;-1;-1;-1;0
37;3;2;0;2;0;0;-7;0
-2;-3;-2;0;-4;-4;0;7;0
-3;-3;-2;-1;-1;-2;-3;-4;0
18;-2;-2;-2;0;1;0;2;0
-4;-1;-3;0;-1;1;-2;3;0
-17;-3;-3;-1;-2;1;0;-4;0
-33;-3;-1;-3;-2;-4;-5;-13;0
4;-3;1;0;-2;-2;1;6;0
-10;-1;0;1;-1;-1;-1;-5;0
-13;-3;-1;-2;-1;-1;-3;-7;0
-4;-1;-2;-1;-2;1;-2;8;0
0;-1;-4;-1;-1;0;0;-3;0
-7;-3;-3;-1;-2;-2;-3;-12;0
-5;-2;-4;0;0;-1;-1;6;0
-16;-2;0;-1;-1;1;5;12;0
20;2;1;-3;0;-2;0;5;0
-2;1;2;-1;-2;-2;0;1;0
14;1;-2;-1;0;0;-1;6;0
-3;-1;-2;-1;-1;-2;-1;-8;0
-10;1;-1;-2;-2;-1;0;-1;0
-40;-4;-4;-1;-1;-3;0;4;0
9;2;2;1;0;0;-1;-4;0
9;-1;0;0;0;-1;1;5;0
-5;-2;-2;-1;-3;0;-1;-10;0
18;-1;4;0;0;0;-1;-2;0
-17;-4;-3;-4;-3;-3;-2;-3;0
10;3;0;-2;1;-1;-2;-4;0
-26;-3;1;1;1;-2;1;0;0
12;3;-3;-2;-1;1;2;6;0
-3;0;-4;0;2;0;2;0;0
12;-1;0;0;-2;1;-2;-5;0
11;-1;-3;0;1;-1;0;8;0
-23;2;0;0;1;-2;-1;-6;0
-3;0;1;0;-2;-2;-4;-10;0
-2;1;0;-3;-2;-1;-2;-10;0
22;5;2;3;2;2;1;-1;0
0;-4;-3;-1;-2;-3;-3;-2;0
-36;-9;-6;-1;-3;-1;-2;-5;0
9;1;3;2;1;-1;1;2;0
12;1;1;-3;-1;1;-2;0;0
25;-1;-4;0;1;1;3;4;0
7;1;3;1;-1;0;-1;-8;0
2;-4;-4;-1;0;0;-1;-1;0
-14;-4;-2;0;-1;-1;-1;-1;0
7;-3;-4;-3;-1;0;-1;-1;0
-8;4;4;1;2;1;1;2;0
-14;-5;-2;0;-1;-1;0;-4;0
8;0;-3;-2;-1;-1;0;0;0
2;3;4;-1;-2;-2;-1;0;0
-13;-2;-1;-1;0;0;-2;-5;0
-10;-2;1;-1;-2;-1;-1;9;0
-4;-3;-4;-1;-2;-3;-1;-4;0
-6;-3;-3;-2;-2;0;-1;-7;0
-7;-7;-3;-2;-2;-1;-1;1;0
14;1;-3;-2;1;-1;-2;-7;0
-4;-4;1;0;-1;-3;-3;-3;0
-4;-1;1;1;2;-2;-2;3;0
32;7;4;2;3;2;-1;-12;0
-9;-2;-2;-3;-1;0;1;7;0
-4;0;0;0;-2;-1;0;3;0
4;-3;0;-1;-3;-2;-4;-3;0
24;-2;-3;0;-3;-3;-8;-2;0
4;2;0;-4;-1;-1;2;-2;0
-4;-3;0;-1;-2;-1;0;-2;0
-6;1;-1;1;-1;0;-1;-3;0
23;-1;0;-1;-2;0;3;13;0
-45;-7;-5;-1;-2;-2;-1;0;0
32;3;1;-1;-1;0;0;3;0
-7;-4;-2;0;-1;-2;-1;-1;0
18;11;4;3;0;2;0;0;0
17;2;-1;-2;-1;-1;1;1;0
-7;-1;-3;-2;1;0;-1;-6;0
-29;-5;1;-1;2;-2;-2;-10;0
-24;1;1;-1;-2;-4;-3;-7;0
7;-1;4;2;1;-1;0;0;0
-17;-3;-4;-2;-2;-1;-4;-5;0
-1;-1;1;-1;-2;-2;0;4;0
-49;-15;-8;-4;-4;-5;-5;-5;0
3;-4;-2;0;-1;-1;-1;-2;0
-7;-3;-1;-1;1;-1;1;4;0
2;-1;-3;-2;-3;-2;-2;-3;0
17;-2;-2;-3;-1;1;2;12;0
-6;-4;-4;-4;-3;-2;1;8;0
-51;-7;0;-1;-4;-5;-3;-6;0
17;1;-2;-2;0;0;-3;-10;0
1;1;-4;-1;-1;1;-1;0;0
11;-1;-2;3;1;1;-3;-3;0
9;5;6;1;0;1;-2;0;0
8;0;-3;0;-2;0;0;6;0
3;1;2;-1;0;-1;2;0;0
3;-2;-2;-1;0;0;-2;-6;0
7;-4;0;-1;0;1;0;-1;0
4;1;-1;0;-1;0;1;8;0
7;0;2;1;-1;0;0;-1;0
-1;2;-1;1;0;0;-3;-3;0
8;0;-1;-1;0;-2;-1;4;0
-12;-4;-3;-2;-1;-1;-2;-3;0
7;-2;-1;-1;-2;1;2;4;0
-18;-1;-1;-1;-3;-1;-2;1;0
-39;-4;-4;-2;-3;-2;-2;-20;0
-1;-2;-1;-2;-1;-2;-6;-10;0
4;-2;1;-2;-1;-2;-4;-13;0
6;2;2;-2;0;0;3;9;0
12;3;2;0;-2;0;0;0;0
-2;-6;-4;-1;0;1;0;5;0
-13;-4;-5;-3;0;-3;-2;-5;0
10;1;0;-1;1;0;-2;0;0
8;2;-3;-1;1;1;1;2;0
-3;1;1;0;-2;-1;1;1;0
8;1;1;0;0;-1;0;6;0
-1;-4;-2;2;-1;-1;-1;-5;0
1;1;-2;-1;-1;-1;0;1;0
-12;-1;1;-4;0;0;2;0;0
19;1;-2;1;0;1;1;-1;0
-52;-7;0;-1;-3;-6;-5;-19;0
6;2;-1;0;0;1;0;0;0
2;-1;-2;1;-1;0;1;-2;0
-5;0;2;0;0;-3;0;4;0
20;1;-2;-2;0;0;0;3;0
9;-3;-2;-1;0;-3;-2;3;0
-20;-2;-3;-1;0;0;-2;-9;0
-6;-1;-3;-2;-2;-1;-1;-2;0
10;-1;0;-1;-1;0;1;12;0
-1;-4;-3;-1;-3;0;0;3;0
10;-2;1;-1;-2;0;1;8;0
-1;-2;-5;-4;-3;-1;1;-1;0
9;2;-2;1;0;-1;0;0;0
-3;1;-1;1;0;1;5;6;0
17;1;1;-1;1;-1;-2;-6;0
-16;-2;0;0;0;-3;-2;-3;0
27;0;-2;-2;0;0;2;1;0
-3;1;2;-1;0;0;-1;-3;0
4;1;-4;-3;-3;0;-1;1;0
-3;0;-1;0;1;1;-3;-4;0
6;1;-2;-2;0;-2;0;-2;0
4;2;3;1;0;-3;-2;-5;0
-6;-2;-1;-1;-1;0;0;4;0
-6;-2;-1;-1;-1;-1;-5;-14;0
-30;-6;-1;-2;-1;-2;-7;-20;0
7;0;-1;1;1;-2;-4;-10;0
-7;-3;0;0;-1;-3;-1;2;0
-5;-4;-6;-2;-2;-2;2;5;0
7;3;2;0;-1;-1;-2;-5;0
9;1;-2;-1;1;1;1;11;0
-4;1;-1;-1;-2;-2;0;-1;0
8;-2;1;-1;0;0;1;5;0
-20;-5;-1;-4;-2;-1;-2;-3;0
25;4;0;1;0;1;2;5;0
7;1;1;1;1;0;1;4;0
17;4;-1;-1;1;3;4;20;0
1;0;0;2;0;0;1;-6;0
6;1;-1;0;-2;1;-1;2;0
-5;-3;-2;3;-1;-2;0;-1;0
-3;0;0;-1;-2;-2;-4;-5;0
13;2;3;1;1;1;0;3;0
-13;-9;-5;-7;-3;-2;0;3;0
7;0;-2;0;0;0;0;-1;0
-25;-8;-1;-1;-4;-5;-6;-19;0
6;3;-1;-3;-2;-2;0;8;0
-18;-4;-3;-1;1;-2;-3;-4;0
-6;2;0;-3;0;-2;2;4;0
